,tickers,best_value,best_param
435,TROW,1.3965588806457212,"{'r1': 5, 'ad': 7, 'limad': 14, 'wmean': 7, 'mc_ratio': 1.04}"
436,TTWO,1.243992128616214,"{'r1': 6, 'ad': 15, 'limad': 15, 'wmean': 8, 'mc_ratio': 1.23}"
437,TPR,1.7962210098364138,"{'r1': 10, 'ad': 15, 'limad': 17, 'wmean': 6, 'mc_ratio': 1.05}"
438,TRGP,1.8003279026760033,"{'r1': 9, 'ad': 14, 'limad': 19, 'wmean': 10, 'mc_ratio': 1.4}"
439,TGT,1.2489723552639425,"{'r1': 13, 'ad': 29, 'limad': 10, 'wmean': 6, 'mc_ratio': 1.09}"
440,TEL,1.160869822517679,"{'r1': 5, 'ad': 12, 'limad': 20, 'wmean': 10, 'mc_ratio': 1.38}"
441,TDY,1.2033962232271855,"{'r1': 9, 'ad': 29, 'limad': 12, 'wmean': 11, 'mc_ratio': 1.02}"
442,TFX,1.3571879758012309,"{'r1': 8, 'ad': 7, 'limad': 20, 'wmean': 3, 'mc_ratio': 1.38}"
443,TER,1.3021800946879516,"{'r1': 5, 'ad': 10, 'limad': 18, 'wmean': 4, 'mc_ratio': 1.02}"
444,TSLA,2.253276334596889,"{'r1': 6, 'ad': 12, 'limad': 19, 'wmean': 3, 'mc_ratio': 1.18}"
445,TXN,1.2311693296260224,"{'r1': 7, 'ad': 16, 'limad': 20, 'wmean': 10, 'mc_ratio': 1.03}"
446,TXT,1.3559408891544955,"{'r1': 10, 'ad': 15, 'limad': 12, 'wmean': 6, 'mc_ratio': 1.01}"
447,TMO,1.3359590870277886,"{'r1': 6, 'ad': 30, 'limad': 3, 'wmean': 10, 'mc_ratio': 1.03}"
448,TJX,1.3261080086255685,"{'r1': 7, 'ad': 10, 'limad': 10, 'wmean': 10, 'mc_ratio': 1.02}"
449,TSCO,1.3484475374438027,"{'r1': 5, 'ad': 8, 'limad': 13, 'wmean': 10, 'mc_ratio': 1.03}"
450,TT,1.6147756805850377,"{'r1': 5, 'ad': 14, 'limad': 13, 'wmean': 6, 'mc_ratio': 1.4}"
451,TDG,1.447548471660778,"{'r1': 5, 'ad': 12, 'limad': 6, 'wmean': 5, 'mc_ratio': 1.33}"
452,TRV,1.5269144505570718,"{'r1': 15, 'ad': 21, 'limad': 8, 'wmean': 12, 'mc_ratio': 1.04}"
453,TRMB,1.3212188951600023,"{'r1': 11, 'ad': 27, 'limad': 7, 'wmean': 12, 'mc_ratio': 1.1}"
454,TFC,1.5637035326495339,"{'r1': 13, 'ad': 10, 'limad': 10, 'wmean': 11, 'mc_ratio': 1.07}"
455,TYL,1.2120613562810192,"{'r1': 5, 'ad': 10, 'limad': 20, 'wmean': 11, 'mc_ratio': 1.1}"
456,TSN,1.2477539373004463,"{'r1': 15, 'ad': 5, 'limad': 14, 'wmean': 12, 'mc_ratio': 1.05}"
457,USB,1.7029905091547075,"{'r1': 10, 'ad': 14, 'limad': 12, 'wmean': 11, 'mc_ratio': 1.07}"
458,UBER,1.9865574925852032,"{'r1': 6, 'ad': 10, 'limad': 16, 'wmean': 12, 'mc_ratio': 1.1400000000000001}"
459,UDR,1.3521531840659637,"{'r1': 5, 'ad': 22, 'limad': 13, 'wmean': 3, 'mc_ratio': 1.15}"
460,ULTA,1.5893585169944577,"{'r1': 5, 'ad': 9, 'limad': 8, 'wmean': 7, 'mc_ratio': 1.25}"
461,UNP,1.296155757059304,"{'r1': 6, 'ad': 8, 'limad': 8, 'wmean': 6, 'mc_ratio': 1.04}"
462,UAL,2.1453448114751517,"{'r1': 15, 'ad': 12, 'limad': 9, 'wmean': 7, 'mc_ratio': 1.16}"
463,UPS,1.2087861519349783,"{'r1': 7, 'ad': 29, 'limad': 5, 'wmean': 9, 'mc_ratio': 1.01}"
464,URI,1.9866147576093964,"{'r1': 13, 'ad': 6, 'limad': 13, 'wmean': 11, 'mc_ratio': 1.09}"
465,UNH,1.2904498550263357,"{'r1': 6, 'ad': 25, 'limad': 3, 'wmean': 3, 'mc_ratio': 1.05}"
466,UHS,1.5503091291384885,"{'r1': 15, 'ad': 15, 'limad': 8, 'wmean': 12, 'mc_ratio': 1.17}"
467,VLO,1.348655289400141,"{'r1': 8, 'ad': 24, 'limad': 18, 'wmean': 3, 'mc_ratio': 1.28}"
468,VTR,1.6405602521536926,"{'r1': 15, 'ad': 11, 'limad': 3, 'wmean': 12, 'mc_ratio': 1.04}"
469,VLTO,,
470,VRSN,1.066839189334892,"{'r1': 13, 'ad': 28, 'limad': 20, 'wmean': 7, 'mc_ratio': 1.4100000000000001}"
471,VRSK,1.1585443317944422,"{'r1': 7, 'ad': 17, 'limad': 15, 'wmean': 5, 'mc_ratio': 1.25}"
472,VZ,1.4147379682013899,"{'r1': 7, 'ad': 17, 'limad': 3, 'wmean': 9, 'mc_ratio': 1.06}"
473,VRTX,1.3765727025375414,"{'r1': 6, 'ad': 16, 'limad': 5, 'wmean': 9, 'mc_ratio': 1.04}"
474,VTRS,1.4092610469576512,"{'r1': 14, 'ad': 20, 'limad': 9, 'wmean': 4, 'mc_ratio': 1.42}"
475,VICI,1.2020847393453258,"{'r1': 9, 'ad': 29, 'limad': 14, 'wmean': 9, 'mc_ratio': 1.04}"
476,V,1.2454154069023395,"{'r1': 5, 'ad': 30, 'limad': 7, 'wmean': 4, 'mc_ratio': 1.3599999999999999}"
477,VST,3.0384726039519854,"{'r1': 9, 'ad': 28, 'limad': 5, 'wmean': 11, 'mc_ratio': 1.3}"
478,VMC,1.7808330773655732,"{'r1': 5, 'ad': 5, 'limad': 12, 'wmean': 9, 'mc_ratio': 1.03}"
479,WRB,1.4109974220640416,"{'r1': 15, 'ad': 8, 'limad': 14, 'wmean': 12, 'mc_ratio': 1.03}"
480,GWW,1.6623900607230175,"{'r1': 12, 'ad': 14, 'limad': 8, 'wmean': 11, 'mc_ratio': 1.07}"
481,WAB,1.7270773642788,"{'r1': 13, 'ad': 11, 'limad': 14, 'wmean': 10, 'mc_ratio': 1.04}"
482,WBA,1.2696753263530174,"{'r1': 5, 'ad': 28, 'limad': 17, 'wmean': 7, 'mc_ratio': 1.05}"
483,WMT,1.343365153046635,"{'r1': 8, 'ad': 10, 'limad': 11, 'wmean': 10, 'mc_ratio': 1.02}"
484,DIS,1.325301004831157,"{'r1': 15, 'ad': 9, 'limad': 18, 'wmean': 8, 'mc_ratio': 1.07}"
485,WBD,1.3542784383551,"{'r1': 5, 'ad': 30, 'limad': 17, 'wmean': 3, 'mc_ratio': 1.07}"
486,WM,1.2650964442669412,"{'r1': 8, 'ad': 29, 'limad': 4, 'wmean': 4, 'mc_ratio': 1.26}"
487,WAT,1.5531293815109237,"{'r1': 7, 'ad': 19, 'limad': 17, 'wmean': 5, 'mc_ratio': 1.06}"
488,WEC,1.2096065364065565,"{'r1': 5, 'ad': 17, 'limad': 3, 'wmean': 4, 'mc_ratio': 1.48}"
489,WFC,1.616283082791192,"{'r1': 7, 'ad': 25, 'limad': 3, 'wmean': 9, 'mc_ratio': 1.09}"
490,WELL,1.172888186086931,"{'r1': 5, 'ad': 27, 'limad': 4, 'wmean': 3, 'mc_ratio': 1.3}"
491,WST,1.0404597006992036,"{'r1': 10, 'ad': 6, 'limad': 19, 'wmean': 10, 'mc_ratio': 1.01}"
492,WDC,1.4616713554520506,"{'r1': 7, 'ad': 10, 'limad': 6, 'wmean': 11, 'mc_ratio': 1.1}"
493,WY,1.5051933334135303,"{'r1': 10, 'ad': 6, 'limad': 18, 'wmean': 12, 'mc_ratio': 1.06}"
494,WMB,1.5086125601218876,"{'r1': 5, 'ad': 25, 'limad': 8, 'wmean': 3, 'mc_ratio': 1.37}"
495,WTW,1.322563883073075,"{'r1': 15, 'ad': 18, 'limad': 10, 'wmean': 6, 'mc_ratio': 1.15}"
496,WYNN,1.5680209524709985,"{'r1': 10, 'ad': 26, 'limad': 15, 'wmean': 3, 'mc_ratio': 1.07}"
497,XEL,1.1736904554842487,"{'r1': 12, 'ad': 20, 'limad': 9, 'wmean': 4, 'mc_ratio': 1.48}"
498,XYL,1.3448921134165106,"{'r1': 12, 'ad': 29, 'limad': 15, 'wmean': 5, 'mc_ratio': 1.31}"
499,YUM,1.1752909796840507,"{'r1': 5, 'ad': 28, 'limad': 5, 'wmean': 4, 'mc_ratio': 1.28}"
500,ZBRA,1.5965285766270554,"{'r1': 15, 'ad': 7, 'limad': 18, 'wmean': 8, 'mc_ratio': 1.49}"
501,ZBH,1.3653795778828008,"{'r1': 8, 'ad': 15, 'limad': 2, 'wmean': 9, 'mc_ratio': 1.01}"
502,ZTS,1.3061939830833547,"{'r1': 7, 'ad': 13, 'limad': 10, 'wmean': 4, 'mc_ratio': 1.15}"
503,GME,4.029661845206668,"{'r1': 7, 'ad': 14, 'limad': 18, 'wmean': 11, 'mc_ratio': 1.35}"
504,SPXL,1.8254892926349202,"{'r1': 5, 'ad': 28, 'limad': 4, 'wmean': 8, 'mc_ratio': 1.29}"
